TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;23;11;42;;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;11;43;00 15;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:43:15;43:15;94;11;44;49;44:49;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;50;;;;;1;44;;;;;moves on petals and around centre of flower;;;;1;1;0;
2019;Nov;23;11;44;;NA;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;11;45;00 08;NA;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:45:08;45:08;42;11;45;50;45:50;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;30;;;;;1;12;;;;;moves around centre of flower;;;;1;1;0;
2019;Nov;23;11;46;;NA;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;11;47;;NA;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;11;48;00 01;00;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:48:01;48:01;17;11;48;18;48:18;fly;Brachycera;;Diptera;NA;0;1;;;1;12;;;;;1;5;;;;;moves on petals and around centre of flower;;;;1;1;0;
2019;Nov;23;11;48;00 25;00;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:48:25;48:25;225;11;52;10;52:10;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;125;;;;;1;100;;;;;moves around centre of flower;;;;1;1;0;
2019;Nov;23;11;48;00 11;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:48:11;48:11;167;11;50;58;50:58;fly;Brachycera;;Diptera;NA;0;1;;;1;100;;;;;1;67;;;;;stays still on flower;;;;1;1;0;
2019;Nov;23;11;48;00 52;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:48:52;48:52;244;11;52;56;52:56;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;144;;;;;1;100;;;;;moves on petals and around centre of flower;;;;1;1;0;
2019;Nov;23;11;49;;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;11;50;;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;11;51;00 24;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:51:24;51:24;102;11;53;06;53:06;fly;Brachycera;;Diptera;NA;0;2;;;1;60;;;;;1;42;;;;;moves in and around centre of flower;;;;1;2;0;
2019;Nov;23;11;52;00 13;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:52:13;52:13;01;11;52;14;52:14;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;1;;;;;;;;;;;touched and moved around flower centre;;;;1;1;0;
2019;Nov;23;11;53;00 00;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:53:00;53:00;10;11;53;10;53:10;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;5;;;;;1;5;;;;;moves around centre of flower and petal;;;;1;1;0;
2019;Nov;23;11;53;00 05;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:53:05;53:05;05;11;53;10;53:10;fly;Brachycera;;Diptera;NA;0;2;;;1;5;;;;;;;;;;;moves on petals ;;;;0;;0;
2019;Nov;23;11;53;00 19;;Senbur12_20191123_11_00;1;Senecio;burtoni;12;12;0;;1;11:53:19;53:19;12;11;53;31;53:31;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;12;;;;;;;;;;;moves on petals;;;;0;;0;
