TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;26;12;11;;;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;number of infl.;;;;;;;
2019;Nov;26;12;12;;;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;12;13;00 31;NA;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;1;12:13:31;13:31;319;12;18;50;18:50;Fly;Brachycera;;Diptera;NA;0;2;;;;;;;;;1;319;;;;;;;;;1;2;1;2
2019;Nov;26;12;13;00 41;NA;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;1;12:13:41;13:41;141;12;16;02;16:02;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;141;;;;;;;;;1;1;1;1
2019;Nov;26;12;14;;NA;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;;;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;12;15;;NA;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;;;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;12;16;00 00;00;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;1;12:16:00;16:00;108;12;17;48;17:48;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;108;;;;;;;;;1;1;1;1
2019;Nov;26;12;16;00 15;00;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;1;12:16:15;16:15;91;12;17;46;17:46;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;91;;;;;;;;;1;1;1;1
2019;Nov;26;12;17;;;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;;;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;12;18;00 43;;Crehyp14_20191126_12_00;1;Crepis ;hypochoeridea;14;12;0;;1;12:18:43;18:43;08;12;18;51;18:51;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;8;;;;;;;;;1;1;1;1
