TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;15;09;10;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;11;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;12;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;13;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;14;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;15;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;16;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;17;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;18;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;19;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;20;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;21;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;22;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;23;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;24;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;25;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;26;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;27;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;28;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;29;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;30;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;31;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;32;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;33;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;34;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;35;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;36;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;37;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;38;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;39;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;40;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;41;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;42;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;43;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;44;00 04;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;1;09:44:04;44:04;298;09;49;02;49:02;unknown fly;Brachycera sp.03;;Diptera;NA;0;3;;;1;298;;;;;;;;;;;;;;;;;1;3;1;3
2019;Nov;15;09;45;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;46;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;47;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;48;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;49;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;50;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;51;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;52;00 25;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;1;09:52:25;52:25;664;10;03;29;03:29;unknown fly;Brachycera;;Diptera;NA;0;4;;;1;664;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;15;09;53;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;54;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;55;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;56;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;57;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;58;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;09;59;;;Senpur5_20191115_09_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;00;00 59;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;1;10:00:59;00:59;221;10;04;40;04:40;unknown fly;Brachycera sp.03;;Diptera;NA;0;2;;;1;221;;;;;;;;;;;;;;;;;1;2;1;2
2019;Nov;15;10;01;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;02;00 30;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;1;10:02:30;02:30;246;10;06;36;06:36;unknown fly;Brachycera sp.03;;Diptera;NA;0;3;;;1;246;;;;;;;;;;;;;;;;;1;3;1;3
2019;Nov;15;10;03;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;04;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;05;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;06;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;07;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;08;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;09;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;10;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;11;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;12;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;13;00 09;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;1;10:13:09;13:09;57;10;14;06;14:06;bee;Apis mellifera;;Hymenoptera;NA;0;6;;;;;;;1;57;;;;;;;;;;;;;1;6;1;6
2019;Nov;15;10;14;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;15;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;16;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;17;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;18;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;19;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;20;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;21;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;22;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;23;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;24;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;25;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;26;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;27;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;28;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;29;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;30;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;31;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;32;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;33;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;34;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;35;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;36;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;37;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;38;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;39;00 05;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;1;10:39:05;39:05;700;10;50;45;50:45;unknown;Brachycera;;Diptera;NA;0;8;;;1;700;;;;;;;;;;;;;;;;;1;8;1;8
2019;Nov;15;10;40;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;41;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;42;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;43;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;44;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;45;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;46;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;47;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;48;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;10;49;;;Senpur5_20191115_10_00;1;Senecio;purporus;5;25;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
