TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;18;09;12;;;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;09;13;;;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;09;14;;NA;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;09;15;;NA;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;09;16;00 06;NA;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;1;09:16:06;16:06;-966;09;;;00:00;beetle;Coleoptera sp.06;;Coleoptera;NA;;1;;;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;18;09;17;00 06;NA;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;1;09:17:06;17:06;12;09;17;18;17:18;bee;Brachycera;;Diptera;NA;0;1;;;1;7;;;1;5;;;;;;;;;;;1;1;0;
2019;Nov;18;09;17;00 05;00;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;1;09:17:05;17:05;158;09;19;43;19:43;fly;Brachycera;;Diptera;NA;0;6;;;1;100;;;;;1;58;;;;;;;;;1;2;1;2
2019;Nov;18;09;18;;00;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;09;19;;;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;18;09;20;;;Senbur7_20191118_09_00;1;Senecio;burtoni;7;7;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
