TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;07;11;29;;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;11;30;;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;11;31;;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;11;32;00 43;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;1;11:32:43;32:43;278;11;37;21;37:21;dark fly ;Brachycera;;Diptera;NA;0;4;;;1;178;;;;;1;100;;;;;;;;;1;4;1;4
2019;Nov;07;11;33;;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;11;34;;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;11;35;;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;11;36;00 00;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;1;11:36:00;36:00;30;11;36;30;36:30;dark fly ;Brachycera;;Diptera;NA;0;3;;;1;25;;;;;1;5;;;;;;;;;1;3;1;3
2019;Nov;07;11;37;00 19;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;1;11:37:19;37:19;15;11;37;34;37:34;dark fly ;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;15;;;;;;;;;1;1;1;1
2019;Nov;07;11;38;;;SenBur1_20191107_11_00;1;Senecio;Burtoni;1;13;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
