TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;15;10;59;00 38;;HypRev06_20191115_10_44;1;Hypericum;revolutum;6;2;0;;1;10:59:38;15:38;125;11;01;43;17:43;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;125;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;00;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;01;00 45;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:01:45;01:45;44;11;02;29;02:29;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;44;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;02;00 07;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:02:07;02:07;29;11;02;36;02:36;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;29;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;03;00 00;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:03:00;03:00;21;11;03;21;03:21;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;21;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;03;00 49;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:03:49;03:49;33;11;04;22;04:22;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;33;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;03;00 55;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:03:55;03:55;27;11;04;22;04:22;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;27;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;04;00 19;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:04:19;04:19;182;11;07;21;07:21;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;182;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;04;00 21;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:04:21;04:21;01;11;04;22;04:22;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;15;11;04;00 22;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:04:22;04:22;232;11;08;14;08:14;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;231;1;1;;;;;;;;;;;;;;;1;1;0;
