TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;14;11;15;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;16;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;17;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;18;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;19;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;20;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;21;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;22;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;23;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;24;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;25;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;26;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;27;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;28;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;29;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;30;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;31;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;32;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;33;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;34;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;35;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;36;00 20;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;1;11:36:20;35:20;13;11;36;33;35:33;Some bird??;Zosterops melanocephalus;;Zosteropidae;NA;0;4;;;1;9;;;;;1;4;;;;;;;Probably Speirops melanocephalus;;;;1;4;1;4
2019;Nov;14;11;37;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;Nectariniidae;NA;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;38;00 27;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;1;11:38:27;37:27;01;11;38;28;37:28;Some bird??;Zosterops melanocephalus;;Zosteropidae;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;14;11;39;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;40;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;41;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;42;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;43;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;44;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;45;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;46;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;47;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;48;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;49;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;50;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;51;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;52;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;53;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;54;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;55;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;56;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;57;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;58;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;11;59;;;HypRev05_20191114_11_01;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;00;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;01;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;02;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;03;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;04;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;05;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;06;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;07;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;08;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;09;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;10;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;11;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;12;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;13;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;14;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;15;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;16;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;17;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;18;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;19;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;20;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;21;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;22;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;23;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;24;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;25;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;26;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;27;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;28;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;29;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;30;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;31;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;32;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;33;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;34;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;35;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;36;00 42;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;1;12:36:42;36:42;61;12;37;43;37:43;Brachycera sp.;Syrphidae;;Diptera;NA;0;1;;;1;21;;;;;1;40;;;;;;;;;;;0;;0;
2019;Nov;14;12;36;00 43;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;1;12:36:43;36:43;03;12;36;46;36:46;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;3;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;14;12;37;00 34;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;1;12:37:34;37:34;05;12;37;39;37:39;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;5;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;14;12;37;00 40;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;1;12:37:40;37:40;09;12;37;49;37:49;Sunbird;Cinnyris reichenowi;;Nectariniidae;M;0;4;;;1;2;;;;;1;7;;;;;;;;;;;1;4;0;
2019;Nov;14;12;38;00 50;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;1;12:38:50;38:50;80;12;40;10;40:10;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;30;;;;;1;50;;;;;;;;;;;0;;0;
2019;Nov;14;12;39;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;40;00 02;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;1;12:40:02;40:02;08;12;40;10;40:10;Brachycera sp.;Syrphidae;;Diptera;NA;0;1;;;1;8;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;14;12;40;00 35;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;1;12:40:35;40:35;55;12;41;30;41:30;Brachycera sp.;Syrphidae;;Diptera;NA;0;1;;;1;15;;;;;1;40;;;;;;;;;;;0;;0;
2019;Nov;14;12;41;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;14;12;42;;;Hyprev5_20191114_12_00;1;Hypericum;revolutum;5;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
