TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;21;12;14;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;15;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;16;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;17;00 20;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:17:20;17:20;28;12;17;48;17:48;Calliphorid;Striped fly with ant;;Diptera;NA;0;1;;;;;;;1;28;;;;;;;;;;;1;1;1;1
2019;Nov;21;12;17;00 48;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:17:48;17:48;253;12;22;01;22:01;Calliphorid;Striped fly with ant;;Diptera;NA;0;3;;;;;;;1;253;;;;;;;;;;;1;3;1;3
2019;Nov;21;12;18;00 50;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:18:50;18:50;75;12;20;05;20:05;Calliphorid;Grey fly with dots;;Diptera;NA;0;2;;;;;;;1;75;;;;;;;;;;;1;2;1;2
2019;Nov;21;12;19;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;20;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;21;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;22;00 27;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:22:27;22:27;111;12;24;18;24:18;Calliphorid;Striped fly with ant;;Diptera;NA;0;1;;;;;;;1;111;;;;;;;;;;;1;1;1;1
2019;Nov;21;12;22;00 44;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:22:44;22:44;24;12;23;08;23:08;Calliphorid;Anthomyia sp.02;;Diptera;NA;0;1;;;;;;;1;24;;;;;;;;;;;1;1;1;1
2019;Nov;21;12;23;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;24;00 37;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:24:37;24:37;86;12;26;03;26:03;Calliphorid;Striped fly with ant;;Diptera;NA;0;1;;;;;;;1;86;;;;;;;;;;;1;1;1;1
2019;Nov;21;12;25;00 14;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:25:14;25:14;49;12;26;03;26:03;Calliphorid;Striped fly with ant;;Diptera;NA;0;1;;;;;;;1;49;;;;;;;;;;;1;1;1;1
2019;Nov;21;12;26;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;27;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;28;00 33;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:28:33;28:33;58;12;29;31;29:31;Calliphorid;Grey fly with dots;;Diptera;NA;0;1;;;;;;;1;58;;;;;;;;;;;1;1;1;1
2019;Nov;21;12;29;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;30;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;31;;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;12;32;00 46;;SenBur9_20191121_12_00;1;Senecio;Burtoni;9;4;0;;1;12:32:46;32:46;51;12;33;37;33:37;Calliphorid;Striped fly with ant;;Diptera;NA;0;1;;;;;;;1;51;;;;;;;;;;;1;1;1;1
