TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;22;13;07;00 53;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:07:53;07:53;43;13;08;36;08:36;fly;Calliphoridae sp.05;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;07;00 53;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:07:53;07:53;53;13;08;46;08:46;fly;Brachycera;;Diptera;NA;;4;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;07;00 53;NA;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:07:53;07:53;19;13;08;12;08:12;fly;Brachycera;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;07;00 53;NA;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:07:53;07:53;16;13;08;09;08:09;fly;Anthomiya sp.02;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;07;00 56;NA;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:07:56;07:56;33;13;08;29;08:29;fly;Anthomiya sp.02;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;08;00 01;NA;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:08:01;08:01;38;13;08;39;08:39;fly;Brachycera;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;08;00 12;00;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:08:12;08:12;83;13;09;35;09:35;fly;Brachycera;;Diptera;NA;;4;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;08;00 54;00;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:08:54;08:54;19;13;09;13;09:13;fly;Brachycera;;Diptera;NA;;2;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;09;00 04;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:09:04;09:04;12;13;09;16;09:16;fly;small Apoidea;;Hymenoptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;09;00 05;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:09:05;09:05;10;13;09;15;09:15;fly;Anthomiya sp.02;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;09;00 15;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:09:15;09:15;60;13;10;15;10:15;fly;Brachycera;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;09;00 35;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:09:35;09:35;12;13;09;47;09:47;fly;Calliphoridae sp.05;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;09;00 35;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:09:35;09:35;52;13;10;27;10:27;fly;Calliphoridae sp.05;;Diptera;NA;;4;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;10;00 02;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:10:02;10:02;14;13;10;16;10:16;fly;Brachycera;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;10;00 29;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:10:29;10:29;11;13;10;40;10:40;fly;Brachycera;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;10;00 40;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:10:40;10:40;21;13;11;01;11:01;fly;Brachycera;;Diptera;NA;;1;;;;;;;;;;;;;;;moves from sepal to flower;;;;0;;0;
2019;Nov;22;13;10;00 43;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:10:43;10:43;194;13;13;57;13:57;fly;Anthomiya sp.02;;Diptera;NA;;10;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;10;00 59;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:10:59;10:59;05;13;11;04;11:04;fly;Brachycera;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;11;00 04;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:11:04;11:04;57;13;12;01;12:01;fly;Anthomiya sp.02;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;11;00 32;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:11:32;11:32;13;13;11;45;11:45;fly;Anthomiya sp.02;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;12;00 00;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:12:00;12:00;107;13;13;47;13:47;fly;Anthomiya sp.02;;Diptera;NA;;13;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;12;00 25;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:12:25;12:25;38;13;13;03;13:03;fly;Brachycera;;Diptera;NA;;2;;;;;;;;;;;;;;;walks on flower and behind flower;;;;0;;0;
2019;Nov;22;13;12;00 27;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:12:27;12:27;122;13;14;29;14:29;fly;Brachycera;;Diptera;NA;;3;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;13;00 10;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:13:10;13:10;233;13;17;03;17:03;fly;Brachycera;;Diptera;NA;;10;;;;;;;;;;;;;;;crawls out from back of flower and walks on flower;;;;0;;0;
2019;Nov;22;13;14;00 05;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:14:05;14:05;21;13;14;26;14:26;fly;Anthomiya sp.02;;Diptera;NA;;2;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;14;00 26;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:14:26;14:26;02;13;14;28;14:28;fly;Striped fly with ant;;Diptera;NA;;1;;;;;;;;;;;;;;;touched flower twice;;;;0;;0;
2019;Nov;22;13;14;00 37;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:14:37;14:37;09;13;14;46;14:46;fly;Cannot spot it;;#N/A;#N/A;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;15;00 18;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:15:18;15:18;03;13;15;21;15:21;fly;Anthomiya sp.02;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;16;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;17;00 05;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:17:05;17:05;38;13;17;43;17:43;fly;Anthomiya sp.02;;Diptera;NA;;2;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;18;00 17;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:18:17;18:17;247;13;22;24;22:24;fly;Striped fly with ant;;Diptera;NA;;6;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;19;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;20;00 43;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:20:43;20:43;88;13;22;11;22:11;fly;Striped fly with ant;;Diptera;NA;;2;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;21;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;22;00 04;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:22:04;22:04;02;13;22;06;22:06;fly;Anthomiya sp.02;;Diptera;NA;;2;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;22;00 12;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:22:12;22:12;23;13;22;35;22:35;fly;Striped fly with ant;;Diptera;NA;;1;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;23;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;24;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;25;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;26;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;27;00 40;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:27:40;27:40;672;13;38;52;38:52;fly;Anthomiya sp.02;;Diptera;NA;;4;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;28;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;29;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;30;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;31;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;32;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;33;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;34;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;35;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;36;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;37;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;38;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;39;00 18;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:39:18;39:18;117;13;41;15;41:15;fly;Striped fly with ant;;Diptera;NA;;3;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;40;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;41;00 16;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:41:16;41:16;135;13;43;31;43:31;fly;Striped fly with ant;;Diptera;NA;;5;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;41;00 40;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:41:40;41:40;245;13;45;45;45:45;fly;Striped fly with ant;;Diptera;NA;;4;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;41;00 54;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:41:54;41:54;1093;14;00;07;00:07;unknown;Anthomiya sp.02;;Diptera;NA;;5;;;;;;;;;;;;;;;crawls out from back of flower and walks on flower;;;;0;;0;
2019;Nov;22;13;42;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;22;13;43;00 55;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;1;13:43:55;43:55;129;13;46;04;46:04;fly;Striped fly with ant;;Diptera;NA;;3;;;;;;;;;;;;;;;walks on flower;;;;0;;0;
2019;Nov;22;13;44;;;Senpur9_20191122_13_00;1;Senecio;purpureus;9;36;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
