TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;Sylvain's ID;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2021;Nov;12;10;31;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;32;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;33;00 23;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;1;10:33:23;33:23;07;10;33;30;33:30;bee;Apis mellifera;;Hymenoptera;NA;0;2;;;;;;;;;1;7;;;;;;;;;1;2;1;2
2021;Nov;12;10;34;00 50;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;1;10:34:50;34:50;40;10;35;30;35:30;bee;Apis mellifera;;Hymenoptera;NA;0;2;;;;;;;;;1;40;;;;;;;;;1;2;1;2
2021;Nov;12;10;35;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;36;00 47;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;1;10:36:47;36:47;17;10;37;04;37:04;bee;Apis mellifera;;Hymenoptera;NA;;3;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;12;10;37;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;38;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;39;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;40;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;41;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;42;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;43;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;44;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;45;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;46;00 02;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;1;10:46:02;46:02;02;10;46;04;46:04;bee;Apis mellifera;;Hymenoptera;NA;;1;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;12;10;47;00 06;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;1;10:47:06;47:06;357;10;53;03;53:03;bee;Apis mellifera;;Hymenoptera;NA;;7;;;;;;;;;;;;;;;;;;;0;;0;
2021;Nov;12;10;48;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;49;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;12;10;50;;;Clesim4_20211112_10_00;1;Clematis;simenses;4;23;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
