TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;25;13;59;;;SenBur14_20191125_13_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;14;00;00 53;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;1;14:00:53;00:53;105;14;02;38;02:38;Fly;Anthomyia sp.02;;Diptera;NA;0;2;;;;;;;1;105;;;;;;;;;;;1;2;1;2
2019;Nov;25;14;01;;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;14;02;;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;14;03;;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;14;04;00 13;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;1;14:04:13;04:13;06;14;04;19;04:19;Fly;Striped fly with ant;;Diptera;NA;0;2;;;1;2;;;1;4;;;;;;;;;;;1;1;1;1
2019;Nov;25;14;05;;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;14;06;;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;14;07;;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;14;08;;;SenBur14_20191125_14_00;1;Senecio;Burtoni;14;9;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
