TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;21;11;30;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;3 flowers ( a lot of florets);;;;;;;
2019;Nov;21;11;31;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;11;32;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;11;33;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;11;34;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;11;35;00 19;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;1;11:35:19;35:19;703;11;47;02;47:02;black ortho fly;Brachycera sp.03;;Diptera;NA;0;1;;;1;360;;;1;100;1;243;;;;;;;;;1;1;1;1
2019;Nov;21;11;36;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;11;37;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;11;38;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;21;11;39;;;CreHyp9_20191121_11_00;1;Crepis;Hypochoeridea;9;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
