TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;25;13;17;00 20;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:17:20;17:20;01;13;17;21;17:21;fly;Striped fly with ant;;Diptera;NA;;1;;;;;;;;;;;;;;;on petals;;;;0;;0;
2019;Nov;25;13;17;00 20;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:17:20;17:20;08;13;17;28;17:28;fly;Striped fly with ant;;Diptera;NA;;1;;;;;;;;;;;;;;;on petals;;;;0;;0;
2019;Nov;25;13;17;00 20;NA;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:17:20;17:20;22;13;17;42;17:42;fly;Striped fly with ant;;Diptera;NA;;1;;;;;;;;;;;;;;;on petals;;;;0;;0;
2019;Nov;25;13;17;00 20;NA;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:17:20;17:20;134;13;19;34;19:34;fly;Striped thin fly;;Diptera;NA;;3;;;;;;;;;;;;;;;on petals;;;;0;;0;
2019;Nov;25;13;17;00 25;NA;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:17:25;17:25;187;13;20;32;20:32;fly;Striped fly with ant;;Diptera;NA;;2;;;;;;;;;;;;;;;on petals;;;;0;;0;
2019;Nov;25;13;17;00 29;NA;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:17:29;17:29;116;13;19;25;19:25;fly;Striped fly with ant;;Diptera;NA;;3;;;;;;;;;;;;;;;moves on petals and centre of flower;;;;0;;0;
2019;Nov;25;13;18;00 12;00;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:18:12;18:12;47;13;18;59;18:59;fly;Striped fly with ant;;Diptera;NA;;3;;;;;;;;;;;;;;;moves on petals and centre of flower;;;;0;;0;
2019;Nov;25;13;19;;00;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;13;20;00 45;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:20:45;20:45;84;13;22;09;22:09;fly;Striped thin fly;;Diptera;NA;;2;;;;;;;;;;;;;;;walks on petals;;;;0;;0;
2019;Nov;25;13;21;;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;13;22;;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;13;23;;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;25;13;24;00 44;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;1;13:24:44;24:44;88;13;26;12;26:12;fly;Striped fly with ant;;Diptera;NA;;8;;;;;;;;;;;;;;;moves on petals and centre of flower;;;;0;;0;
2019;Nov;25;13;25;;;Senpur11_20191125_13_00;1;Senecio;purpureus;11;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
