TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;13;10;50;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;10;51;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;10;52;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;10;53;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;10;54;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;10;55;00 25;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;1;10:55:25;55:25;66;10;56;31;56:31;Acalyptratae sp.;Acalyptratae;;Diptera;NA;0;1;;;1;66;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;13;10;56;00 19;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;1;10:56:19;56:19;12;10;56;31;56:31;Acalyptratae sp.;Brachycera;;Diptera;NA;0;1;;;1;12;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;13;10;56;00 31;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;1;10:56:31;56:31;19;10;56;50;56:50;Brachycera sp.;Brachycera;;Diptera;NA;0;1;;;1;19;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;13;10;57;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;10;58;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;10;59;;;Crehyp4_20191113_10_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;00;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;01;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;02;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;03;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;04;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;05;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;06;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;07;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;08;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;09;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;10;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;11;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;12;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;13;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;14;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;15;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;16;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;17;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;18;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;19;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;20;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;21;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;22;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;23;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;24;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;25;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;26;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;13;11;27;;;Crehyp4_20191113_11_00;1;Crepis ;hypochoeridea;4;6;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
