TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov ;07;17;05;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;06;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;07;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;08;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;09;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;10;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;11;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;12;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;13;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;14;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;15;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;16;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;17;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;18;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;19;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;20;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;21;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;22;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;23;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;24;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;25;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;26;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;27;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;28;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;29;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;30;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;31;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;32;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;33;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;34;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;35;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;36;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;37;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;38;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;39;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;40;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;41;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;42;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;43;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;44;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;45;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;46;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;47;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;48;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;49;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;50;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;51;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;52;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;53;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;54;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;55;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;56;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;57;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;58;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;17;59;;;CreHyp2_20191107_17_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;00;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;01;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;02;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;03;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;04;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;05;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;06;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;07;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;08;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;09;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;10;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;11;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;12;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;13;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;14;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;15;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;16;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;17;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov ;07;18;18;;;CreHyp2_20191107_18_00;1;Crepis;Hypochoeridea;2;0;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
