TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;24;10;44;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;45;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;46;;NA;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;47;;NA;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;48;;NA;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;49;;NA;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;50;;00;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;51;;00;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;52;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;53;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;54;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;55;00 57;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;1;10:55:57;55:57;15;10;56;12;56:12;Small bee;small Apoidea;;Hymenoptera;NA;0;1;;;;;;;1;15;;;;;;;;;;;1;1;1;1
2019;Nov;24;10;56;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;57;00 51;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;1;10:57:51;57:51;65;10;58;56;58:56;Fly;Brachycera;;Diptera;NA;0;2;;;;;;;;;1;65;;;;;;;;;1;2;1;2
2019;Nov;24;10;58;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;10;59;;;Lacine14_20191124_10_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;00;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;01;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;02;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;03;00 53;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;1;11:03:53;03:53;25;11;04;18;04:18;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;25;;;;;;;;;1;1;1;1
2019;Nov;24;11;04;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;05;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;06;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;07;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;08;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;09;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;10;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;11;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;12;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;13;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;14;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;15;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;16;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;24;11;17;00 38;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;1;11:17:38;17:38;65;11;18;43;18:43;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;65;;;;;;;;;1;1;1;1
2019;Nov;24;11;18;;;Lacine14_20191124_11_00;1;Lactuca;inermis;14;3;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
