TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;26;10;37;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;second flower (down) looks like shit already;;;;;;;
2019;Nov;26;10;38;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;39;;NA;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;40;;NA;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;41;;NA;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;42;;NA;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;43;;00;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;44;;00;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;45;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;46;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;47;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;48;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;49;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;50;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;51;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;52;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;53;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;54;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;55;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;56;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;57;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;58;;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;10;59;00 27;;Lacine15_20191126_10_00;1;Lactuca;inermis;15;2;0;;1;10:59:27;59:27;28;10;59;55;59:55;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;28;;;;;;;;;1;1;1;1
2019;Nov;26;11;00;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;01;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;02;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;03;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;04;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;05;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;06;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;07;00 00;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;1;11:07:00;07:00;136;11;09;16;09:16;Fly;Brachycera;;Diptera;NA;0;2;;;;;;;;;1;136;;;;;lands on opening bud or old flower in between as well;;;;1;2;1;2
2019;Nov;26;11;08;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;09;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;10;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;11;;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;26;11;12;00 35;;Lacine15_20191126_11_00;1;Lactuca;inermis;15;2;0;;1;11:12:35;12:35;34;11;13;09;13:09;Fly;Brachycera;;Diptera;NA;0;1;;;;;;;;;1;34;;;;;;;;;1;1;1;1
